 61 4357.299010 1.124E-27 9.518E-05.04600.061 1417.12920.61-.008700    0 0 1 1 1F1    0 0 0 0 1A1   16F2148        16F1  2     334332453638 7 1 7    99.0   99.0
 61 4357.514835 3.700E-25 1.206E-03.07130.068  689.95670.64-.008700    0 0 1 1 1F2    0 0 0 0 1A1   12F2 70        11F1  2     434332453627 7 1 7    75.0   69.0
 61 4357.518181 3.435E-23 1.145E-01.04100.070  575.27170.64-.008700    0 2 0 1 1F1    0 0 0 0 1A1   10E  63        10E   2     434332453638 7 1 7    42.0   42.0
 61 4357.521166 1.009E-27 2.019E-04.04600.060 1594.02590.61-.008700    0 1 1 0 1F2    0 0 0 0 1A1   16F2191        17F1  4     134332333638 7 1 7    99.0  105.0
 61 4357.525727 6.333E-24 5.931E-03.05600.074  376.82610.69-.008700    1 0 0 1 1F2    0 0 0 0 1A1    9F1 62         8F2  2     334332453638 7 1 7    57.0   51.0
 61 4357.531983 6.062E-27 7.342E-02.04500.057 2399.41650.58-.008700    0 1 1 0 1F1    0 0 0 0 1A1   20E 169        21E   3     133332333637 7 1 7    82.0   86.0
 61 4357.536178 1.588E-28 4.764E-05.03800.060 1593.92810.61-.008700    0 1 1 0 1F2    0 0 0 0 1A1   16E 127        17E   2     134332453638 7 1 7    66.0   70.0
 61 4357.537633 3.578E-26 5.617E-05.05000.074  376.82110.69-.008700    0 2 0 1 1F1    0 0 0 0 1A1    8E  53         8E   2     334332333638 7 1 7    34.0   34.0
 61 4357.542548 1.829E-24 6.574E-03.04900.067  815.08900.63-.008700    0 2 0 1 1F1    0 0 0 0 1A1   12A1 39        12A2  1     434332453638 7 1 7   125.0  125.0
 61 4357.554986 5.205E-27 5.954E-03.04500.058 1976.24190.60-.008700    0 1 1 0 1F1    0 0 0 0 1A1   18F2223        19F1  3     134332333638 7 1 7   111.0  117.0
 61 4357.566127 3.870E-26 3.624E-05.05600.074  376.78570.69-.008700    1 0 0 1 1F2    0 0 0 0 1A1    9F1 62         8F2  1     334332453638 7 1 7    57.0   51.0
 61 4357.571484 5.875E-27 1.652E-02.04600.058 2182.40010.59-.008700    0 0 1 1 1F1    0 0 0 0 1A1   20F1179        20F2  3     133332333637 7 1 7   123.0  123.0
 61 4357.572683 2.334E-24 1.298E-03.06500.077  157.13880.72-.008700    0 2 0 1 1F1    0 0 0 0 1A1    5F2 51         5F1  2     334332453638 7 1 7    33.0   33.0
 61 4357.573274 3.857E-25 3.047E-04.06200.075  293.17850.70-.008700    0 2 0 1 1F1    0 0 0 0 1A1    7F2 69         7F1  2     434332343638 7 1 7    45.0   45.0
 61 4357.577095 6.355E-26 3.808E-04.04800.067  815.11590.63-.008700    0 0 1 1 1F1    0 0 0 0 1A1   12F1111        12F2  3     334332453638 7 1 7    75.0   75.0
 61 4357.587283 4.207E-26 2.339E-05.06500.077  157.12420.72-.008700    0 2 0 1 1F1    0 0 0 0 1A1    5F2 51         5F1  1     334332453638 7 1 7    33.0   33.0
 61 4357.614647 2.196E-25 2.183E-03.04700.065  949.84290.62-.008700    0 0 1 1 1F2    0 0 0 0 1A1   14F1 77        13F2  1     334332453638 7 1 7    87.0   81.0
 61 4357.614678 3.103E-24 2.451E-03.06200.075  293.16440.70-.008700    0 2 0 1 1F1    0 0 0 0 1A1    7F1 72         7F2  2     334332453638 7 1 7    45.0   45.0
 61 4357.624553 3.172E-25 2.505E-04.06200.075  293.12290.70-.008700    0 2 0 1 1F1    0 0 0 0 1A1    7F2 69         7F1  1     234332333638 7 1 7    45.0   45.0
 61 4357.625049 3.788E-25 4.283E-02.04700.060 1593.78440.61-.008700    0 0 1 1 1F1    0 0 0 0 1A1   17A1 50        17A2  1     234332333638 7 1 7   175.0  175.0
 61 4357.627510 2.644E-24 4.149E-03.05000.074  376.73550.69-.008700    0 2 0 1 1F1    0 0 0 0 1A1    8E  53         8E   1     234332333638 7 1 7    34.0   34.0
 61 4357.630377 1.174E-24 2.607E-03.05300.070  575.05250.64-.008700    0 0 1 1 1F1    0 0 0 0 1A1   10F1 94        10F2  1     434332453638 7 1 7    63.0   63.0
 61 4357.652108 3.820E-28 8.698E-03.04400.057 2622.48050.58-.008700    0 1 1 0 1F1    0 0 0 0 1A1   21F1269        22F2  2     133332453637 7 1 7   129.0  135.0
 61 4357.652678 1.100E-24 8.687E-04.06200.075  293.12640.70-.008700    0 2 0 1 1F1    0 0 0 0 1A1    7F1 72         7F2  1     334332453638 7 1 7    45.0   45.0
 61 4357.673957 2.654E-26 1.008E-03.04600.063 1252.04610.62-.008700    0 0 1 1 1F2    0 0 0 0 1A1   16F1 82        15F2  4     134332453638 7 1 7    99.0   93.0
 61 4357.676369 2.064E-25 3.891E-02.04600.060 1593.87830.61-.008700    0 0 1 1 1F1    0 0 0 0 1A1   17F1156        17F2  3     234332333638 7 1 7   105.0  105.0
 61 4357.681172 1.547E-24 9.878E-04.06200.078  219.94110.70-.008700    0 2 0 1 1F1    0 0 0 0 1A1    6F2 62         6F1  1     334332453638 7 1 7    39.0   39.0
 61 4357.684597 3.424E-27 2.389E-03.03800.059 1779.65110.60-.008700    0 1 1 0 1F2    0 0 0 0 1A1   17E 136        18E   2     334332453638 7 1 7    70.0   74.0
 61 4357.684895 6.186E-24 3.705E-02.04800.067  815.00810.63-.008700    0 0 1 1 1F1    0 0 0 0 1A1   12F1111        12F2  2     334332453638 7 1 7    75.0   75.0
 61 4357.684937 6.246E-28 5.033E-03.04500.057 2398.97780.58-.008700    0 1 1 0 1F1    0 0 0 0 1A1   20F2256        21F1  4     133332453637 7 1 7   123.0  129.0
 61 4357.706686 1.616E-25 4.571E-02.03800.060 1593.92810.61-.008700    0 0 1 1 1F1    0 0 0 0 1A1   17E 104        17E   2     234332333638 7 1 7    70.0   70.0
 61 4357.719472 2.446E-29 1.140E-05.04500.059 1780.12230.60-.008700    0 1 1 0 1F1    0 0 0 0 1A1   17F2205        18F1  3     334332453638 7 1 7   105.0  111.0
 61 4357.720000 3.396E-24 3.051E-02.04000.067  814.99310.63-.008700    0 0 1 1 1F1    0 0 0 0 1A1   12E  75        12E   2     334332453638 7 1 7    50.0   50.0
 61 4357.725132 3.860E-26 7.705E-03.04600.060 1593.52290.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   16F2190        17F1  3     334332453638 7 1 7    99.0  105.0
 61 4357.738781 1.250E-24 4.164E-03.04100.070  575.05110.64-.008700    0 2 0 1 1F1    0 0 0 0 1A1   10E  63        10E   1     434332453638 7 1 7    42.0   42.0
 61 4357.747887 3.095E-24 1.097E-02.05300.068  690.01740.64-.008700    0 2 0 1 1F1    0 0 0 0 1A1   11F1105        11F2  3     334332453638 7 1 7    69.0   69.0
 61 4357.750173 2.251E-26 1.806E-03.04600.061 1418.09890.61-.008700    0 1 0 2 1F2    0 0 0 0 1A1   17F2 86        16F1  4     234332333638 7 1 7   105.0   99.0
 61 4357.757958 5.933E-28 1.050E-04.04500.060 1592.35940.61-.008700    0 1 0 2 1F2    0 0 0 0 1A1   18F1 88        17F2  1     134332453638 7 1 7   111.0  105.0
 61 4357.760215 1.577E-25 1.684E-03.04800.065  949.84290.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   13F1121        13F2  1     234332333638 7 1 7    81.0   81.0
 61 4357.766335 2.251E-25 7.332E-04.04800.068  689.70520.64-.008700    0 0 1 1 1F2    0 0 0 0 1A1   12F2 70        11F1  1     434332453638 7 1 7    75.0   69.0
 61 4357.766576 1.937E-28 1.563E-03.04500.057 2399.26980.58-.008700    0 1 1 0 1F2    0 0 0 0 1A1   20F1253        21F2  4     133332453637 7 1 7   123.0  129.0
 61 4357.770151 2.784E-23 4.118E-02.05600.073  470.85480.65-.008700    0 2 0 1 1F1    0 0 0 0 1A1    9F2 87         9F1  3     334332453638 7 1 7    57.0   57.0
 61 4357.776981 6.803E-23 1.512E-01.05300.070  575.25960.64-.008700    1 1 0 0 1E     0 0 0 0 1A1   10F2 96        10F1  2     434332453638 7 1 7    63.0   63.0
 61 4357.814179 2.297E-26 2.505E-02.04500.058 1977.21470.60-.008700    0 0 1 1 1F1    0 0 0 0 1A1   19F2171        19F1  5     134332333638 7 1 7   117.0  117.0
 61 4357.819851 1.423E-22 2.105E-01.05760.072  470.80510.69-.008520    0 2 0 1 1F1    0 0 0 0 1A1    9F2 87         9F1  2     466333453637 1 1 1    57.0   57.0
 61 4357.826495 2.016E-25 1.207E-03.04800.067  814.86650.63-.008700    0 0 1 1 1F1    0 0 0 0 1A1   12F1111        12F2  1     334332453638 7 1 7    75.0   75.0
 61 4357.842909 3.400E-24 2.171E-03.06200.078  219.93670.70-.008700    0 2 0 1 1F2    0 0 0 0 1A1    6F1 60         6F2  2     334332453638 7 1 7    39.0   39.0
 61 4357.852481 7.741E-25 1.720E-03.05300.070  575.18410.64-.008700    1 1 0 0 1E     0 0 0 0 1A1   10F2 96        10F1  1     434332453638 7 1 7    63.0   63.0
 61 4357.864709 4.039E-28 2.579E-07.06200.078  219.91490.70-.008700    0 2 0 1 1F2    0 0 0 0 1A1    6F1 60         6F2  1     334332453638 7 1 7    39.0   39.0
 61 4357.876545 2.126E-28 5.999E-04.04600.058 2183.09350.59-.008700    0 0 1 1 1F1    0 0 0 0 1A1   20F1179        20F2  4     133332453637 7 1 7   123.0  123.0
 61 4357.888587 4.411E-24 1.563E-02.05300.068  689.87670.64-.008700    0 2 0 1 1F1    0 0 0 0 1A1   11F1105        11F2  2     334332453638 7 1 7    69.0   69.0
 61 4357.901421 2.823E-26 3.415E-04.04800.065 1095.25290.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   14A1 44        14A2  1     234332333638 7 1 7   145.0  145.0
 61 4357.904034 1.863E-27 1.429E-02.04500.057 2398.56640.58-.008700    0 0 1 1 1F1    0 0 0 0 1A1   21F1190        21F2  3     133332453637 7 1 7   129.0  129.0
 61 4357.908151 3.372E-24 4.985E-03.05600.073  470.71680.65-.008700    0 2 0 1 1F1    0 0 0 0 1A1    9F2 87         9F1  1     334332453638 7 1 7    57.0   57.0
 61 4357.909909 6.567E-27 7.469E-03.04500.058 1975.01230.60-.008700    0 1 1 0 1F1    0 0 0 0 1A1   18F1221        19F2  2     334332453638 7 1 7   111.0  117.0
 61 4357.950994 3.951E-27 1.672E-02.04600.058 2182.99000.59-.008700    0 0 1 1 1F1    0 0 0 0 1A1   20E 121        20E   3     133332333637 7 1 7    82.0   82.0
 61 4357.957942 1.718E-26 7.599E-03.04500.059 1780.72900.60-.008700    0 0 1 1 1F1    0 0 0 0 1A1   18F1163        18F2  5     234332333638 7 1 7   111.0  111.0
 61 4357.972995 5.722E-25 8.563E-03.03900.065  950.50490.62-.008700    0 2 0 1 1F2    0 0 0 0 1A1   14E  52        13E   2     334332453638 7 1 7    58.0   54.0
 61 4357.985160 2.340E-25 6.870E-01.04600.058 2180.95390.59-.008700    0 1 1 0 1F1    0 0 0 0 1A1   19F2237        20F1  2     333332453637 7 1 7   117.0  123.0
 61 4357.989277 3.208E-29 6.390E-06.04600.060 1593.04830.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   16F2189        17F1  2     334332453638 7 1 7    99.0  105.0
 61 4357.992952 2.725E-27 5.130E-04.04600.060 1593.56160.61-.008700    0 0 1 1 1F1    0 0 0 0 1A1   17F1156        17F2  2     234332333638 7 1 7   105.0  105.0
 61 4357.994679 2.572E-28 1.981E-03.04500.057 2399.47510.58-.008700    0 0 1 1 1F1    0 0 0 0 1A1   21F2189        21F1  5     133332453637 7 1 7   129.0  129.0
 61 4358.024098 4.930E-27 9.843E-04.04600.060 1593.52290.61-.008700    0 1 1 0 1F2    0 0 0 0 1A1   16F2191        17F1  3     134332333638 7 1 7    99.0  105.0
 61 4358.041932 7.063E-27 5.659E-04.04600.061 1417.80710.61-.008700    0 1 0 2 1F2    0 0 0 0 1A1   17F2 86        16F1  3     234332333638 7 1 7   105.0   99.0
 61 4358.057787 2.908E-28 1.030E-06.05300.068  689.70750.64-.008700    0 2 0 1 1F1    0 0 0 0 1A1   11F1105        11F2  1     334332453638 7 1 7    69.0   69.0
 61 4358.060688 3.753E-26 3.029E-01.04500.057 2399.26980.58-.008700    0 1 1 0 1F1    0 0 0 0 1A1   20F1252        21F2  4     133332333637 7 1 7   123.0  129.0
 61 4358.064300 7.697E-27 6.904E-05.04000.067  814.64880.63-.008700    0 0 1 1 1F1    0 0 0 0 1A1   12E  75        12E   1     334332453638 7 1 7    50.0   50.0
 61 4358.072060 2.180E-26 2.488E-02.04500.058 1975.72490.60-.008700    0 1 1 0 1F1    0 0 0 0 1A1   18F2223        19F1  2     134332333638 7 1 7   111.0  117.0
 61 4358.076962 5.277E-25 1.058E-01.05920.060 1594.34470.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   16F1188        17F2  4     234332333627 7 1 7    99.0  105.0
 61 4358.081973 2.597E-26 1.149E-02.05920.059 1780.74740.60-.008700    0 0 1 1 1F1    0 0 0 0 1A1   18F2165        18F1  4     234332333627 7 1 7   111.0  111.0
 61 4358.084763 1.806E-22 1.691E-01.05920.076  376.80460.69-.006340    0 0 1 1 1F1    0 0 0 0 1A1    9F2 62         8F1  2     466333453627 1 1 1    57.0   51.0
 61 4358.142683 7.447E-27 8.989E-02.04750.057 2398.61720.58-.008700    0 1 1 0 1F1    0 0 0 0 1A1   20E 170        21E   2     133332453627 7 1 7    82.0   86.0
 61 4358.145445 3.447E-26 1.019E-01.04750.058 2182.40010.59-.008700    0 1 1 0 1F1    0 0 0 0 1A1   19F1240        20F2  3     333332453627 7 1 7   117.0  123.0
 61 4358.148671 8.009E-23 1.125E-01.04750.074  376.82110.69-.008700    0 0 1 1 1F1    0 0 0 0 1A1    9E  41         8E   2     434332453627 7 1 7    38.0   34.0
 61 4358.155763 2.134E-23 1.998E-02.04750.074  376.73360.69-.008700    0 0 1 1 1F1    0 0 0 0 1A1    9F2 62         8F1  1     334332453627 7 1 7    57.0   51.0
 61 4358.193684 2.313E-28 1.854E-03.04500.057 2397.80660.58-.008700    0 1 1 0 1F1    0 0 0 0 1A1   20F2255        21F1  3     333332453637 7 1 7   123.0  129.0
 61 4358.198872 5.595E-24 1.123E-02.04100.073  470.79880.65-.008700    1 0 0 1 1F2    0 0 0 0 1A1   10E  43         9E   1     334332453638 7 1 7    42.0   38.0
 61 4358.199832 1.643E-25 3.273E-02.04600.060 1593.04830.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   16F2190        17F1  2     334332453638 7 1 7    99.0  105.0
 61 4358.200229 9.671E-26 2.908E-02.03800.060 1594.36690.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   16E 128        17E   3     234332333638 7 1 7    66.0   70.0
 61 4358.201411 1.603E-25 4.790E-02.03800.060 1593.04460.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   16E 126        17E   1     334332453638 7 1 7    66.0   70.0
 61 4358.210672 9.630E-27 4.480E-03.04500.059 1779.63110.60-.008700    0 1 1 0 1F1    0 0 0 0 1A1   17F2205        18F1  2     334332453638 7 1 7   105.0  111.0
 61 4358.220835 5.459E-26 1.095E-02.04600.060 1594.38310.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   16F2192        17F1  5     234332333638 7 1 7    99.0  105.0
 61 4358.234271 3.656E-23 5.135E-02.05000.074  376.73550.69-.008700    0 0 1 1 1F1    0 0 0 0 1A1    9E  41         8E   1     434332453638 7 1 7    38.0   34.0
 61 4358.246647 2.231E-27 1.035E-03.04500.059 1779.02440.60-.008700    0 1 1 0 1F2    0 0 0 0 1A1   17F1205        18F2  2     334332453638 7 1 7   105.0  111.0
 61 4358.248369 1.356E-26 1.475E-02.04500.058 1976.65030.60-.008700    0 1 0 2 1F1    0 0 0 0 1A1   19F1174        19F2  4     134332333638 7 1 7   117.0  117.0
 61 4358.252776 1.372E-23 1.837E-02.05300.073  470.86490.65-.008700    1 0 0 1 1F2    0 0 0 0 1A1   10F1 64         9F2  2     434332453638 7 1 7    63.0   57.0
 61 4358.288471 1.383E-28 3.201E-03.05490.057 2625.77100.58-.008700    0 1 1 0 1F2    0 0 0 0 1A1   21F2268        22F1  4     133332453627 7 1 7   129.0  135.0
 61 4358.296182 2.428E-22 5.387E-01.05490.074  470.79880.69-.008480    1 1 0 0 1E     0 0 0 0 1A1    9E  59         9E   1     466333453627 1 1 1    38.0   38.0
 61 4358.313167 3.038E-27 5.184E-03.03800.058 1975.01460.60-.008700    0 1 1 0 1F1    0 0 0 0 1A1   18E 148        19E   1     134332333638 7 1 7    74.0   78.0
 61 4358.318465 2.779E-24 2.319E-03.05600.077  157.13710.72-.008700    0 2 0 1 1F2    0 0 0 0 1A1    5E  35         5E   1     334332453638 7 1 7    22.0   22.0
 61 4358.334688 1.171E-28 2.709E-03.06240.057 2625.68040.58-.008700    0 1 1 0 1F2    0 0 0 0 1A1   21F1270        22F2  5     133332453627 7 1 7   129.0  135.0
 61 4358.338411 2.779E-22 2.467E-01.06240.078  470.83080.69-.005510    1 1 0 0 1E     0 0 0 0 1A1    9A2 31         9A1  1     466333453627 1 1 1    95.0   95.0
 61 4358.343588 4.732E-24 3.367E-03.06240.074  376.73030.69-.008700    0 0 1 1 1E     0 0 0 0 1A1    7A2 29         8A1  1     334332453627 7 1 7    75.0   85.0
 61 4358.348595 1.828E-24 2.731E-02.06240.065  950.12930.62-.008700    0 2 0 1 1F2    0 0 0 0 1A1   14E  52        13E   1     334332453627 7 1 7    58.0   54.0
 61 4358.374946 5.643E-27 2.492E-03.04500.059 1780.31200.60-.008700    0 0 1 1 1F1    0 0 0 0 1A1   18F1163        18F2  4     234332333638 7 1 7   111.0  111.0
 61 4358.397476 2.004E-24 2.681E-03.05300.073  470.72020.65-.008700    1 0 0 1 1F2    0 0 0 0 1A1   10F1 64         9F2  1     434332453638 7 1 7    63.0   57.0
 61 4358.404163 2.106E-25 2.297E-01.04500.058 1977.21470.60-.008700    0 0 1 1 1F1    0 0 0 0 1A1   19F2170        19F1  5     134332453638 7 1 7   117.0  117.0
 61 4358.418356 2.473E-26 9.357E-04.04600.063 1251.30180.62-.008700    0 0 1 1 1F2    0 0 0 0 1A1   16F1 82        15F2  2     134332453638 7 1 7    99.0   93.0
 61 4358.419471 4.770E-23 3.832E-02.05000.073  470.87270.65-.008700    1 0 0 1 1F2    0 0 0 0 1A1   10A1 23         9A2  1     434332453638 7 1 7   105.0   95.0
 61 4358.440481 1.182E-25 5.228E-01.04600.058 2181.80760.59-.008700    0 1 1 0 1F1    0 0 0 0 1A1   19E 159        20E   2     333332453637 7 1 7    78.0   82.0
 61 4358.448169 5.034E-25 6.018E-02.04700.060 1593.05600.61-.008700    0 1 1 0 1F2    0 0 0 0 1A1   16A2 62        17A1  1     134332333638 7 1 7   165.0  175.0
 61 4358.491795 3.363E-27 2.585E-02.04500.057 2398.97780.58-.008700    0 0 1 1 1F1    0 0 0 0 1A1   21F2189        21F1  4     133332453637 7 1 7   129.0  129.0
 61 4358.496927 3.060E-24 1.613E-03.06500.078  104.77990.72-.008700    0 2 0 1 1F1    0 0 0 0 1A1    4F1 41         4F2  1     334332453638 7 1 7    27.0   27.0
 61 4358.497781 5.927E-26 9.698E-02.03800.058 1977.19730.60-.008700    0 0 1 1 1F1    0 0 0 0 1A1   19E 115        19E   3     234332333638 7 1 7    78.0   78.0
 61 4358.498773 2.239E-25 4.461E-02.04600.060 1593.04830.61-.008700    0 1 1 0 1F2    0 0 0 0 1A1   16F2191        17F1  2     134332333638 7 1 7    99.0  105.0
 61 4358.502298 3.184E-24 7.081E-03.05300.070  575.25960.64-.008700    0 2 0 1 1F1    0 0 0 0 1A1   10F2 97        10F1  2     334332453638 7 1 7    63.0   63.0
 61 4358.509841 4.486E-23 1.497E-01.04100.070  575.27170.64-.008700    0 2 0 1 1F1    0 0 0 0 1A1   10E  64        10E   2     334332453638 7 1 7    42.0   42.0
 61 4358.518309 1.229E-25 3.673E-02.03800.060 1593.04460.61-.008700    0 1 1 0 1F2    0 0 0 0 1A1   16E 127        17E   1     234332333638 7 1 7    66.0   70.0
 61 4358.543317 9.453E-26 1.891E-02.04600.060 1593.87830.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   16F1188        17F2  3     234332333638 7 1 7    99.0  105.0
 61 4358.552547 6.168E-27 9.128E-06.05600.073  470.86490.65-.008700    0 2 0 1 1F1    0 0 0 0 1A1    9F1 89         9F2  2     334332453638 7 1 7    57.0   57.0
 61 4358.577911 9.746E-26 1.951E-02.04600.060 1594.02590.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   16F2192        17F1  4     234332333638 7 1 7    99.0  105.0
 61 4358.597798 4.051E-23 9.006E-02.05300.070  575.18410.64-.008700    0 2 0 1 1F1    0 0 0 0 1A1   10F2 97        10F1  1     434332453638 7 1 7    63.0   63.0
 61 4358.639024 3.811E-25 1.144E-01.03800.060 1593.92810.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   16E 128        17E   2     234332333638 7 1 7    66.0   70.0
 61 4358.648404 1.821E-26 8.518E-03.04500.059 1780.72900.60-.008700    0 1 1 0 1F2    0 0 0 0 1A1   17F1206        18F2  5     334332453638 7 1 7   105.0  111.0
 61 4358.648860 1.034E-24 2.746E-01.04600.059 1780.76340.60-.008700    0 0 1 1 1F1    0 0 0 0 1A1   18A2 54        18A1  2     134332333638 7 1 7   185.0  185.0
 61 4358.650434 4.896E-28 8.444E-04.03800.058 1977.19730.60-.008700    0 1 1 0 1F1    0 0 0 0 1A1   18E 149        19E   3     134332453638 7 1 7    74.0   78.0
 61 4358.650559 1.181E-25 2.345E-02.04600.060 1592.35940.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   16F1187        17F2  1     234332333638 7 1 7    99.0  105.0
 61 4358.665807 1.083E-25 1.134E-04.05600.074  376.82610.69-.008700    0 2 0 1 1F1    0 0 0 0 1A1    8F1 79         8F2  2     334332453638 7 1 7    51.0   51.0
